country_code,country,year,nominal_gdp,real_gdp,cpi,population
RO,Romania,2007,136141.8,32320.9,NA,20882982
RO,Romania,2008,148813.1,35329.1,NA,20537875
RO,Romania,2009,140603.6,33380.1,NA,20367487
RO,Romania,2010,135111.9,32076.3,NA,20246871
RO,Romania,2011,141186,33518.4,NA,20147528
RO,Romania,2012,143873.6,34156.4,NA,20058035
RO,Romania,2013,144274.7,34251.6,NA,19983693
RO,Romania,2014,150213,35661.4,NA,19908979
RO,Romania,2015,154955.3,36787.3,NA,19815616
RO,Romania,2016,159386.9,37839.4,NA,19702267
RO,Romania,2017,172449.4,40940.5,NA,19588715
RO,Romania,2018,181752.2,43149,NA,19473970
RO,Romania,2019,188950.1,44857.8,NA,19371648
RO,Romania,2020,182151.7,43243.8,NA,19265250
RO,Romania,2021,192329.1,45660,NA,19122059
RO,Romania,2022,200383.3,47572.1,NA,19048502
RO,Romania,2023,204907.4,48646.2,NA,19061062
RO,Romania,2024,206784.3,49091.8,NA,19051804
RO,Romania,2025,NA,NA,NA,NA
SE,Sweden,1993,560624,58782.3,77.73333416666667,8718561
SE,Sweden,1994,582072.7,61031.2,79.4109275,8780745
SE,Sweden,1995,607423.9,63689.3,81.360585,8826939
SE,Sweden,1996,617882.8,64785.9,81.7943425,8840998
SE,Sweden,1997,638223.2,66918.7,82.332885,8846062
SE,Sweden,1998,664709,69695.7,82.11294916666667,8850974
SE,Sweden,1999,690945.3,72446.6,82.49245166666667,8857874
SE,Sweden,2000,724192.6,75932.7,83.23417916666666,8872109
SE,Sweden,2001,735318.7,77099.3,85.2367575,8895960
SE,Sweden,2002,751944.9,78842.5,87.07657916666666,8924958
SE,Sweden,2003,767022.2,80423.4,88.75337416666666,8958229
SE,Sweden,2004,794693.5,83324.8,89.08501,8993531
SE,Sweden,2005,816827.3,85645.6,89.4887175,9029572
SE,Sweden,2006,857135.3,89871.9,90.7059575,9080505
SE,Sweden,2007,886039.7,92902.6,92.71252416666667,9148092
SE,Sweden,2008,876323.6,91883.8,95.89909833333333,9219637
SE,Sweden,2009,839706.8,88044.5,95.424915,9298515
SE,Sweden,2010,885345,92829.8,96.52992583333334,9378126
SE,Sweden,2011,914165.2,95851.6,99.388325,9449213
SE,Sweden,2012,913576.4,95789.8,100.2712725,9519374
SE,Sweden,2013,923652.4,96846.3,100.22685833333334,9600379
SE,Sweden,2014,946173.2,99207.7,100.04681,9696110
SE,Sweden,2015,984598.8,103236.6,100.00000666666666,9799186
SE,Sweden,2016,1003170,105183.9,100.98427666666666,9923085
SE,Sweden,2017,1024908.2,107463.1,102.79644166666667,10057698
SE,Sweden,2018,1044093.7,109474.8,104.8046,10175214
SE,Sweden,2019,1071500.1,112348.4,106.674475,10278887
SE,Sweden,2020,1048862.5,109974.8,107.205025,10353442
SE,Sweden,2021,1101349.1,115478.1,109.5241,10415811
SE,Sweden,2022,1115756.9,116988.8,118.69049166666667,10486941
SE,Sweden,2023,1116036.3,117018,128.83686666666668,10536632
SE,Sweden,2024,1126174.1,118081,132.49046666666666,10569709
SE,Sweden,2025,NA,NA,NA,NA
SI,Slovenia,1995,NA,NA,42.2899375,1989872
SI,Slovenia,1996,5861.4,5861.4,46.4616075,1988628
SI,Slovenia,1997,6150.1,6150.1,50.34564916666667,1985956
SI,Slovenia,1998,6331.9,6331.9,54.318508333333334,1981629
SI,Slovenia,1999,6653.7,6653.7,57.66213166666667,1983045
SI,Slovenia,2000,6917.9,6917.9,62.80083333333334,1988925
SI,Slovenia,2001,7121.4,7121.4,68.06333333333333,1992060
SI,Slovenia,2002,7347.7,7347.7,73.155,1994530
SI,Slovenia,2003,7577.1,7577.1,77.21083333333333,1995733
SI,Slovenia,2004,7883.1,7883.1,79.985,1997012
SI,Slovenia,2005,8211.8,8211.8,81.94583333333334,2000474
SI,Slovenia,2006,8733.1,8733.1,83.96,2006868
SI,Slovenia,2007,9367.7,9367.7,87.03083333333333,2018122
SI,Slovenia,2008,9652.4,9652.4,91.94583333333334,2021316
SI,Slovenia,2009,8885.7,8885.7,92.7175,2039669
SI,Slovenia,2010,8980.4,8980.4,94.3875,2048583
SI,Slovenia,2011,9070.1,9070.1,96.08916666666667,2052843
SI,Slovenia,2012,8829,8829,98.585,2057159
SI,Slovenia,2013,8747,8747,100.32916666666667,2059953
SI,Slovenia,2014,8976.7,8976.7,100.52916666666667,2061980
SI,Slovenia,2015,9172.6,9172.6,100.00083333333333,2063531
SI,Slovenia,2016,9472,9472,99.94583333333334,2065042
SI,Slovenia,2017,9969.9,9969.9,101.37416666666667,2066388
SI,Slovenia,2018,10414.4,10414.4,103.13666666666667,2073894
SI,Slovenia,2019,10772.8,10772.8,104.81833333333333,2088385
SI,Slovenia,2020,10295.3,10295.3,104.76083333333334,2102419
SI,Slovenia,2021,11148.8,11148.8,106.76916666666666,2108079
SI,Slovenia,2022,11483,11483,116.20083333333334,2112076
SI,Slovenia,2023,11777.5,11777.5,124.85416666666667,2120461
SI,Slovenia,2024,11975.9,11975.9,127.30833333333334,2127400
SI,Slovenia,2025,NA,NA,NA,NA
US,United States,1970,1073.311,5316.391,38.842,205089
US,United States,1971,1164.85,5491.446,40.483,207692
US,United States,1972,1279.112,5780.048,41.808,209924
US,United States,1973,1425.376,6106.371,44.425,211939
US,United States,1974,1545.243,6073.363,49.317,213898
US,United States,1975,1684.905,6060.875,53.825,215981
US,United States,1976,1873.413,6387.437,56.933,218086
US,United States,1977,2081.825,6682.805,60.617,220289
US,United States,1978,2351.599,7052.711,65.242,222629
US,United States,1979,2627.326,7275.999,72.583,225106
US,United States,1980,2857.309,7257.317,82.383,227726
US,United States,1981,3207.041,7441.485,90.933,230009
US,United States,1982,3343.789,7307.314,96.533,232218
US,United States,1983,3634.037,7642.266,99.583,234333
US,United States,1984,4037.614,8195.295,103.933,236394
US,United States,1985,4338.981,8537.004,107.6,238506
US,United States,1986,4579.633,8832.611,109.692,240682
US,United States,1987,4855.216,9137.745,113.617,242843
US,United States,1988,5236.438,9519.427,118.275,245061
US,United States,1989,5641.58,9869.003,123.942,247388
US,United States,1990,5963.145,10055.129,130.658,250181
US,United States,1991,6158.129,10044.238,136.167,253530
US,United States,1992,6520.327,10398.046,140.308,256922
US,United States,1993,6858.559,10684.179,144.475,260282
US,United States,1994,7287.237,11114.646,148.225,263455
US,United States,1995,7639.749,11413.012,152.383,266588
US,United States,1996,8073.122,11843.599,156.858,269715
US,United States,1997,8577.553,12370.3,160.525,272958
US,United States,1998,9062.817,12924.876,163.008,276154
US,United States,1999,9631.172,13543.774,166.583,279328
US,United States,2000,10250.952,14096.033,172.192,282398
US,United States,2001,10581.929,14230.726,177.042,285225
US,United States,2002,10929.108,14472.712,179.867,287955
US,United States,2003,11456.45,14877.313,184,290626
US,United States,2004,12217.196,15449.757,188.908,293262
US,United States,2005,13039.197,15987.958,195.267,295993
US,United States,2006,13815.583,16433.148,201.558,298818
US,United States,2007,14474.227,16762.446,207.344,301696
US,United States,2008,14769.862,16781.485,215.254,304543
US,United States,2009,14478.067,16349.111,214.565,307240
US,United States,2010,15048.971,16789.751,218.076,309839
US,United States,2011,15599.732,17052.411,224.923,312295
US,United States,2012,16253.97,17442.759,229.586,314725
US,United States,2013,16880.683,17812.167,232.952,317099
US,United States,2014,17608.138,18261.714,236.715,319600
US,United States,2015,18295.019,18799.622,237.002,322113
US,United States,2016,18804.913,19141.672,240.005,324609
US,United States,2017,19612.103,19612.103,245.121,326860
US,United States,2018,20656.516,20193.895,251.1,328795
US,United States,2019,21539.982,20715.672,255.653,330513
US,United States,2020,21375.282,20284.5,258.856,331840
US,United States,2021,23725.646,21532.407,270.968,332505
US,United States,2022,26054.614,22075.931,292.625,334372
US,United States,2023,27811.517,22723.719,304.704,337141
US,United States,2024,29298.013,23358.435,313.698,340212
US,United States,2025,NA,NA,NA,NA
